0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 2 6 10 11 14 17 22 25 28 29 34 35 39 41 46 47
1 2 5 10 11 14 17 22 25 28 31 34 37 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 7 8 13 16 19 20 23 26 29 32 37 38 43 44 47
0 2 5 8 13 16 19 20 23 26 31 33 37 40 43 46 48
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 46 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 2 5 8 13 16 19 20 23 26 31 32 37 40 43 46 48
0 2 5 8 13 16 19 20 23 27 31 32 37 40 43 44 48
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 46 47
0 2 7 8 13 16 19 20 23 27 31 34 37 40 43 46 48
0 2 5 8 13 16 19 20 23 28 31 34 37 40 41 46 47
1 4 6 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 2 5 8 13 16 19 20 23 26 31 32 37 40 43 44 47
1 4 5 10 11 14 17 22 24 28 31 34 35 38 41 46 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 45 48
1 2 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 5 8 13 16 17 21 23 28 31 32 35 40 41 46 48
1 4 5 10 11 14 17 22 25 28 29 32 35 38 41 46 49
1 4 5 10 11 14 17 22 25 28 29 32 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 48
0 2 5 8 13 16 18 20 23 26 29 34 37 40 43 44 48
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 46 48
0 2 5 8 13 16 19 20 23 26 31 32 37 40 43 46 47
0 2 5 8 13 16 19 20 23 26 31 32 36 40 43 46 47
1 2 5 10 11 14 17 20 25 28 31 34 35 38 41 46 47
1 4 5 10 11 14 17 20 25 28 31 32 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 6 8 13 16 19 20 23 26 31 34 37 38 43 44 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 31 34 37 38 43 44 48
1 2 5 8 11 16 19 20 23 26 29 32 37 40 41 46 47
0 2 5 8 13 16 19 20 23 26 31 32 37 40 43 44 48
1 2 7 8 11 14 19 20 25 26 29 34 37 38 41 46 47
0 2 7 8 13 16 17 20 23 26 29 32 37 40 41 44 47
0 4 5 8 11 14 17 22 25 28 29 32 37 38 41 46 49
0 4 5 8 13 14 17 22 25 28 29 32 35 38 41 46 48
0 4 5 8 11 14 17 22 23 26 29 32 35 38 41 46 47
0 2 5 8 13 14 17 22 25 28 29 32 37 38 41 46 47
1 4 7 10 11 14 19 22 25 28 29 34 35 38 41 46 49
0 2 7 8 13 16 17 20 23 26 29 34 35 40 41 46 48
0 2 7 8 13 16 19 20 23 27 29 32 35 40 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 4 7 8 13 14 17 22 25 28 29 32 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 4 5 8 13 14 17 20 25 26 29 32 37 38 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 36 38 41 46 48
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 29 32 37 40 43 44 47
0 2 5 8 13 16 19 20 23 28 29 32 37 40 42 44 47
0 2 7 8 13 16 19 20 25 26 29 32 37 40 43 44 47
0 2 7 8 13 14 17 22 25 28 31 34 37 40 43 46 47
0 2 7 8 13 14 17 22 24 27 31 32 36 39 42 44 47
0 4 7 9 13 14 17 22 25 28 31 32 35 38 41 46 47
0 2 7 10 13 14 17 20 25 28 29 32 37 40 41 46 47
0 2 5 8 13 16 17 20 23 26 29 34 37 40 43 46 47
1 4 7 10 11 14 17 22 25 28 29 33 35 38 41 46 49
0 2 7 10 13 14 17 22 25 28 31 32 35 40 41 46 47
0 2 7 8 13 14 17 20 25 28 31 32 37 40 41 46 47
0 2 7 8 13 14 17 20 25 27 31 32 37 38 41 44 48
0 2 7 10 13 14 17 21 25 27 31 34 37 40 41 45 49
0 3 6 9 12 16 17 20 23 26 29 33 37 38 41 46 48
0 2 5 8 13 16 19 22 23 26 31 32 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
1 4 6 9 12 15 18 21 24 27 30 33 36 39 41 45 48
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 4 7 8 13 16 19 20 23 26 29 34 37 40 43 44 47
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 4 6 8 13 16 17 20 23 28 29 34 37 40 43 44 48
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 4 6 8 13 15 18 20 23 26 29 33 36 40 43 44 47
0 2 7 8 13 16 19 20 23 26 31 32 37 40 43 44 47
1 2 5 8 11 14 19 20 25 28 31 34 35 38 41 46 47
0 4 5 8 13 16 19 22 23 26 29 32 37 40 43 44 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 6 9 11 14 17 22 25 28 29 34 35 38 41 45 47
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 40 41 46 47
1 2 6 10 11 14 17 22 23 28 31 34 35 38 41 46 47
0 4 6 8 13 16 19 20 23 26 31 34 37 40 43 44 47
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 6 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 4 6 8 13 16 19 20 23 26 29 32 37 40 41 44 47
0 4 6 8 13 16 17 22 23 28 29 32 37 40 43 44 47
0 3 6 8 13 16 19 20 23 27 31 33 36 39 42 45 48
0 2 6 8 13 15 18 20 23 26 31 34 37 40 43 44 48
0 4 7 8 13 16 17 22 23 26 29 34 37 40 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 48
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 48
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
1 4 5 10 11 14 17 22 25 28 29 32 35 38 43 46 47
0 4 6 8 13 16 17 20 23 26 29 34 37 40 41 44 47
0 4 7 8 13 16 17 20 23 26 29 34 37 40 41 46 47
0 2 7 8 13 16 17 20 23 26 31 34 37 40 43 44 47
1 4 7 10 11 16 19 20 23 26 29 34 37 38 41 46 47
1 4 7 10 11 14 17 20 23 26 29 34 35 38 41 45 47
1 4 7 10 11 14 17 20 23 26 29 34 35 38 41 46 47
0 3 5 10 13 16 19 20 23 26 29 32 37 40 41 44 47
0 4 6 10 13 16 17 20 23 26 29 34 37 40 41 46 48
0 4 7 8 13 16 17 20 23 26 29 34 37 40 41 45 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 4 7 10 13 16 19 20 23 26 29 34 35 38 41 44 47
1 4 5 10 11 14 17 22 25 28 29 32 35 38 41 46 47
0 4 7 8 13 16 19 20 23 26 29 34 37 38 43 44 47
1 2 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 2 5 9 11 14 17 22 25 26 31 32 36 38 41 46 49
0 4 5 8 13 16 17 22 23 26 29 32 37 38 43 44 47
0 4 7 8 13 16 17 20 23 26 29 32 37 38 41 46 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 2 5 10 11 14 17 22 24 28 31 32 35 38 41 46 49
1 2 5 10 11 14 17 20 25 28 31 34 35 38 41 46 49
0 4 5 8 13 16 17 22 23 26 31 32 37 39 42 45 48
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 4 5 8 13 15 17 20 23 26 29 32 37 40 42 46 48
0 4 5 10 13 14 17 22 25 28 31 34 35 38 41 44 47
0 4 7 10 13 14 17 20 25 28 31 34 35 38 41 46 47
0 4 5 8 13 14 17 20 25 28 31 32 35 38 41 46 47
1 4 5 10 11 14 17 20 25 28 31 34 35 38 41 46 47
0 2 5 10 13 14 17 22 25 28 29 32 35 38 41 46 48
0 4 5 8 13 16 17 20 23 26 29 32 37 38 43 44 48
1 2 7 8 11 14 17 20 23 28 29 34 35 40 41 44 47
1 2 7 8 11 14 17 20 23 28 29 32 35 40 41 44 47
0 4 7 8 11 14 17 22 25 26 31 34 37 38 41 44 48
0 2 7 8 13 16 19 20 23 26 29 32 37 40 41 46 47
0 2 7 8 13 16 19 21 23 26 30 34 37 40 43 44 48
1 4 6 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 4 5 8 13 16 19 20 23 26 29 34 37 39 43 44 47
0 4 7 10 13 14 17 22 25 28 29 32 35 38 41 46 47
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 4 5 8 13 16 19 20 23 26 29 34 37 40 43 44 47
1 4 7 8 11 16 19 20 23 26 29 34 37 40 41 44 47
0 4 7 8 13 16 19 20 23 26 29 32 36 40 43 44 47
0 3 7 8 13 16 19 20 23 26 29 32 36 40 43 44 48
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 44 47
0 3 6 8 13 16 19 20 23 26 30 33 37 40 43 45 48
0 4 7 8 13 16 19 20 23 26 29 32 37 40 43 44 47
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 3 6 9 12 15 18 21 24 26 30 33 36 39 42 45 48
0 4 7 8 13 16 19 20 23 26 29 32 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 29 34 36 40 43 44 47
0 4 5 8 13 16 19 20 23 26 29 32 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
1 2 6 10 11 14 17 20 23 28 31 34 35 39 41 45 48
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
1 4 6 10 11 14 17 22 25 28 31 34 35 38 41 46 48
1 4 5 10 11 14 17 22 24 28 29 34 35 38 41 46 48
0 4 7 10 13 16 17 20 23 26 31 32 37 40 41 44 47
0 4 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 4 7 8 13 16 17 20 24 26 29 32 37 40 43 44 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 48
0 4 7 8 13 16 17 20 23 26 31 32 35 40 41 44 48
1 4 6 8 11 14 17 22 25 28 29 34 37 40 41 46 47
0 4 7 8 13 16 19 20 23 26 29 32 37 39 43 44 48
0 2 5 10 13 16 19 20 23 27 31 32 37 40 43 44 48
0 4 7 8 13 16 19 20 23 26 31 34 37 40 41 44 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 2 7 8 13 16 17 20 23 26 29 32 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 44 47
1 4 7 8 11 14 17 20 25 28 31 34 35 38 41 46 47
0 4 7 8 13 16 17 20 23 26 29 34 35 40 43 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 40 41 46 47
1 2 6 10 11 14 17 20 25 28 29 34 35 38 41 46 47
0 4 7 8 13 16 19 20 23 26 31 34 36 40 43 44 47
0 2 5 8 13 16 19 20 23 26 29 32 37 40 43 46 47
0 4 7 8 13 16 17 20 23 26 31 34 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 4 7 8 13 16 19 20 23 26 31 32 37 40 43 44 47
0 4 5 8 13 16 17 22 23 26 31 32 37 38 43 44 47
1 2 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 4 5 8 11 14 17 22 25 28 29 32 35 38 41 44 48
0 2 5 8 13 14 17 22 25 27 29 34 37 40 41 44 48
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 6 8 13 16 19 20 23 26 31 33 37 40 43 44 48
0 4 5 8 13 16 19 22 23 26 31 32 37 40 41 44 47
0 4 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 4 5 8 13 14 17 22 25 28 31 32 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 32 37 40 43 44 48
1 4 7 10 11 14 19 22 25 28 31 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 36 38 41 46 49
1 4 6 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 4 7 8 13 16 17 20 23 26 31 32 37 40 41 44 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 45 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 42 46 47
1 4 5 8 11 14 17 20 25 26 29 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 26 29 34 35 38 41 46 47
0 4 5 8 13 16 19 20 23 28 31 32 37 40 43 44 48
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
0 4 7 8 13 16 17 20 23 26 29 34 35 40 41 44 48
1 4 7 10 11 14 17 22 25 28 29 34 35 40 41 46 47
0 4 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 2 7 8 13 16 17 20 23 28 31 34 35 38 43 46 47
0 2 5 8 13 16 19 20 23 27 29 34 37 40 43 44 48
1 4 7 10 11 14 17 20 25 28 29 34 37 40 41 44 47
1 4 7 10 11 16 17 20 24 26 31 34 35 38 41 46 47
0 2 7 8 13 16 19 20 23 26 29 32 37 40 41 44 47
1 4 7 10 13 14 17 20 25 28 31 34 36 40 41 44 47
0 4 5 8 13 16 19 20 23 27 29 34 37 38 43 44 47
0 2 7 8 13 16 19 22 23 26 29 34 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 29 32 37 40 43 44 47
0 4 7 8 13 14 19 20 23 26 31 34 37 40 41 45 47
1 4 5 10 11 14 17 21 25 28 31 34 36 38 41 46 49
1 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48
0 2 7 8 13 16 19 20 23 27 31 32 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 2 5 8 13 16 17 20 23 26 31 34 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 46 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 41 44 47
1 4 7 10 11 14 19 22 25 28 31 34 35 40 41 46 49
1 4 7 10 11 14 19 22 25 28 31 34 35 40 41 45 47
0 4 7 8 13 16 19 20 23 26 31 32 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 46 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 46 47
0 2 7 8 13 16 18 20 23 26 31 33 36 40 42 45 48
0 2 7 8 13 16 19 20 23 26 29 34 37 39 43 44 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 40 41 46 47
1 2 7 10 13 16 19 20 23 26 29 34 37 40 41 46 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 46 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 4 5 8 13 16 17 20 23 26 31 33 37 40 43 46 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 44 48
1 4 7 10 11 14 19 20 23 28 29 34 35 38 41 45 47
1 2 7 10 11 14 19 20 25 28 29 34 37 40 41 44 47
0 4 7 8 13 14 17 22 25 28 31 33 37 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 44 49
1 4 7 8 11 14 17 20 23 28 29 34 37 40 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 4 7 8 13 16 19 20 23 26 29 34 37 40 41 46 47
1 2 7 8 11 14 17 20 23 28 31 34 37 40 41 46 48
1 2 7 10 11 14 17 22 25 28 29 34 36 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 4 7 8 13 16 17 20 23 26 29 32 37 40 43 45 47
0 4 7 8 13 16 17 20 23 26 29 32 37 40 43 44 47
0 4 7 8 13 16 17 21 23 27 29 32 35 40 41 44 48
0 2 5 8 12 16 17 20 23 26 31 32 37 38 43 45 47
0 2 5 8 13 14 17 22 23 28 29 32 37 38 41 44 47
0 2 5 8 13 14 17 22 23 28 29 32 37 38 41 46 48
0 2 7 8 13 15 17 21 23 26 29 34 37 38 41 46 47
0 2 7 8 13 16 17 20 23 26 29 34 36 40 41 46 47
0 2 7 8 13 16 17 20 23 28 29 32 37 38 41 44 47
0 2 5 8 13 16 17 20 23 26 29 32 37 38 41 44 47
0 4 5 8 13 16 17 20 23 28 29 32 37 38 41 46 48
1 4 5 10 11 14 17 21 24 28 29 34 35 39 42 45 48
1 4 7 8 11 14 17 22 25 28 29 34 35 38 41 44 47
0 2 5 8 13 16 17 20 23 26 29 34 37 39 43 44 48
0 4 5 10 13 16 19 20 23 26 29 32 37 40 43 44 47
0 4 5 8 13 16 17 20 23 26 29 34 37 38 41 44 47
1 4 7 10 11 14 19 20 23 26 29 34 35 38 41 46 47
0 4 7 9 13 16 17 20 23 26 31 34 37 40 43 44 47
1 4 7 10 11 14 17 20 25 28 29 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 48
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 2 7 8 13 16 17 20 23 26 31 34 37 40 41 46 48
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 7 10 13 16 17 20 23 26 29 34 37 40 41 44 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 44 49
0 4 7 8 13 16 17 20 23 26 29 34 37 38 43 46 47
0 2 5 8 13 16 19 20 23 26 29 34 37 40 43 44 47
1 4 5 8 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 5 10 11 14 17 20 23 28 31 32 35 38 41 44 47
1 4 5 8 11 14 17 20 24 28 31 34 37 39 42 44 48
0 4 7 10 13 16 17 22 23 26 31 32 35 38 41 44 49
0 2 7 10 13 16 19 20 23 26 29 34 37 40 43 44 47
0 4 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 4 5 8 13 16 17 22 23 26 29 34 37 38 41 46 47
0 2 5 8 13 16 19 20 23 26 29 34 37 38 43 46 47
0 2 5 8 13 15 17 22 24 28 31 32 37 38 41 46 48
0 2 5 8 13 14 17 22 23 27 29 34 37 38 41 46 48
1 4 5 10 11 14 17 22 25 28 31 32 35 38 41 46 49
0 4 5 10 13 14 17 22 25 27 31 34 35 38 41 46 47
0 2 5 10 11 16 19 20 23 26 31 32 37 40 41 46 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 2 5 8 13 16 19 20 23 26 31 32 37 40 43 46 47
0 2 6 8 13 16 17 20 23 26 29 34 37 40 43 44 48
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 6 8 13 16 19 20 23 26 31 34 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 31 32 37 40 43 44 48
0 4 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 4 5 8 13 16 17 20 23 27 31 32 35 40 43 44 47
1 4 7 10 11 14 17 22 25 28 29 32 35 38 41 46 48
0 4 7 8 13 16 17 20 23 28 31 32 37 40 41 45 47
0 2 7 8 13 16 19 20 23 26 31 34 37 40 43 44 47
0 2 7 8 13 16 19 20 23 26 29 34 37 40 41 44 47
1 2 7 10 11 14 17 22 25 28 31 32 35 38 41 46 49
1 4 7 10 11 14 17 22 25 28 29 32 35 40 41 46 47
0 4 6 8 12 16 17 20 23 26 29 32 37 39 42 44 47
0 4 5 8 13 14 18 20 25 28 29 32 37 38 43 44 47
1 4 7 10 11 14 19 20 25 26 29 34 37 40 41 46 47
0 4 7 8 13 16 19 20 23 26 29 32 37 40 43 44 47
1 4 7 10 11 14 17 20 25 28 29 34 35 40 41 44 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 2 7 10 11 14 17 22 25 28 29 34 35 38 41 46 49
0 2 7 8 13 16 19 20 23 26 29 34 35 40 43 44 48
1 4 5 8 11 14 17 20 23 26 31 34 35 38 41 46 47
0 4 5 10 13 16 17 20 25 26 31 32 37 40 43 44 47
1 4 7 8 11 14 17 20 23 26 29 34 35 38 41 44 47
0 4 5 10 11 16 17 20 23 26 31 32 37 38 43 44 48
1 4 7 8 11 14 17 20 25 28 29 32 35 38 41 46 47
0 4 5 8 13 16 17 20 23 26 29 34 36 40 43 44 47
1 2 7 8 11 16 19 22 23 26 29 34 37 40 41 44 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
0 2 5 8 13 16 17 20 23 26 29 32 35 38 41 46 48
1 4 7 10 11 14 17 22 25 28 29 33 35 38 41 46 47
0 2 7 8 13 16 17 20 23 26 29 34 37 38 43 46 47
0 2 7 8 13 14 17 20 25 26 29 34 37 38 41 46 48
0 2 5 8 13 16 17 20 23 26 29 32 35 38 43 46 47
1 2 5 10 11 14 17 22 25 28 29 32 37 38 43 46 49
1 2 5 10 11 14 17 22 25 28 31 32 37 38 41 46 47
0 4 5 10 13 14 17 22 25 28 29 32 37 38 41 46 49
0 2 7 8 13 16 19 20 23 28 29 32 37 40 43 46 48
0 2 5 8 13 14 17 20 23 28 29 32 37 40 43 44 48
0 4 5 8 13 16 17 20 23 28 29 34 37 40 43 44 47
1 4 5 10 11 14 17 22 25 28 31 34 37 38 41 46 47
0 2 5 8 13 15 17 20 23 28 29 33 36 40 43 44 47
0 2 5 8 13 15 19 20 23 26 29 34 37 40 43 44 48
0 4 5 8 11 14 17 22 25 28 31 32 35 39 41 46 49
0 4 5 8 12 14 17 22 23 28 29 33 37 38 41 45 47
1 4 5 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 4 5 10 11 14 17 22 25 28 31 32 35 40 41 46 49
0 2 6 8 13 16 19 20 23 26 31 32 37 40 43 44 47
1 4 5 10 11 14 17 21 24 28 31 33 36 38 42 45 48
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 2 5 8 13 16 17 21 23 26 31 32 37 38 43 44 47
0 2 5 8 13 14 17 20 23 26 29 32 37 38 41 46 48
0 2 5 10 11 14 17 22 25 28 31 32 37 38 41 46 48
0 2 5 8 13 14 17 22 23 26 29 32 37 40 43 46 47
0 2 5 8 11 14 17 22 25 28 31 32 35 38 41 46 47
0 2 5 10 13 14 17 22 25 28 31 32 35 38 41 44 49
0 4 6 8 13 14 17 22 23 28 31 32 37 40 43 46 48
0 2 5 8 13 14 17 22 23 26 31 32 37 40 41 46 48
0 4 5 8 11 14 17 22 25 28 31 34 35 38 41 46 48
0 2 7 8 13 16 19 20 23 26 30 32 37 40 43 44 48
0 3 6 10 13 15 17 21 25 28 31 32 35 40 41 46 48
0 2 5 10 13 16 19 22 23 26 31 32 37 40 43 44 49
1 2 5 10 11 14 17 22 25 28 31 32 35 38 41 46 47
1 3 6 9 12 16 17 22 23 26 31 34 35 38 43 46 48
0 2 5 9 12 15 17 22 25 28 31 32 37 38 43 46 47
0 2 5 8 12 16 19 22 23 28 31 32 36 40 43 44 47
0 2 5 8 13 14 17 22 23 28 31 32 37 38 43 44 47
0 2 5 10 13 14 18 22 25 28 31 32 37 38 41 46 47
0 4 5 8 13 14 17 22 23 28 31 34 37 40 43 46 47
1 4 5 10 11 15 17 22 25 28 29 34 35 38 41 46 49
1 4 5 10 11 14 17 22 24 28 31 33 36 39 41 46 48
1 4 5 10 11 14 17 22 25 28 29 32 35 38 41 46 49
1 3 7 8 11 16 17 20 23 26 29 34 35 40 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 39 41 46 49
1 2 5 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 47
0 2 7 8 13 14 17 22 25 26 29 34 37 38 41 46 47
0 4 7 10 11 14 17 22 25 28 31 32 35 38 41 46 49
0 2 7 8 13 16 17 20 23 26 31 34 35 39 41 44 47
1 4 7 10 11 14 17 22 25 28 31 34 35 38 41 46 49
1 4 7 10 11 14 17 22 25 28 31 32 35 38 41 46 47
